Transaction ID,Date,City,Branch,Shop Name,Product ID,Product Category,Unit Price,Qty Sold,Revenue,Profit,Weekday,Year,Month
CUS2326,44688,Los Angeles,Venice Beach,Coffee House,CLD001,Specialty Drinks,2.5,1,2.5,0.875,Sat,2022,May
CUS2327,45029,Seattle,Pike Place,Perk Café,SPC001,Tea Beverages,2.55,2,5.1,1.785,Thu,2023,Apr
CUS2328,44393,Chicago,Michigan Avenue,Loop Latte Lounge,DES001,Cold Drinks,3.5,1,3.5,1.225,Fri,2021,Jul
CUS2329,44427,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Specialty Drinks,2.5,2,5,1.75,Thu,2021,Aug
CUS2330,44202,Los Angeles,Venice Beach,Coffee House,TEA001,Desserts,2.5,2,5,1.75,Wed,2021,Jan
CUS2331,44712,New York,Brooklyn,Beanery,SPC001,Snacks,4.5,1,4.5,1.575,Tue,2022,May
CUS2332,44371,Austin,Central Park,Delight Café,CLD001,Tea Beverages,3,2,6,2.1,Thu,2021,Jun
CUS2333,44859,New York,Brooklyn,Beanery,SKT001,Cold Drinks,3,2,6,2.1,Tue,2022,Oct
CUS2334,44615,Los Angeles,Capitol Hill,Espresso,DES001,Specialty Drinks,4.75,1,4.75,1.6625,Wed,2022,Feb
CUS2335,44318,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Desserts,3,2,6,2.1,Sun,2021,May
CUS2336,44224,New York,Central Park,TSQ Brew,SKT001,Cold Drinks,3.5,1,3.5,1.225,Thu,2021,Jan
CUS2337,45005,Los Angeles,Capitol Hill,Espresso,DES001,Cold Drinks,2.5,2,5,1.75,Mon,2023,Mar
CUS2338,45016,Seattle,Capitol Hill,Brew Cafe,COF001,Cold Drinks,2.45,1,2.45,0.8575,Fri,2023,Mar
CUS2339,44915,New York,Central Park,TSQ Brew,SND001,Desserts,4,1,4,1.4,Tue,2022,Dec
CUS2340,44328,Austin,Central Park,Suburban Sip Spot,DES001,Coffee Beverages,2.5,1,2.5,0.875,Wed,2021,May
CUS2341,44734,Austin,Central Park,Delight Café,SND001,Sandwiches ,3.25,1,3.25,1.1375,Wed,2022,Jun
CUS2342,44875,New York,Brooklyn,Beanery,DES001,Specialty Drinks,3.75,1,3.75,1.3125,Thu,2022,Nov
CUS2343,44271,Chicago,Madison Street,Park Roaste,SND001,Snacks,3,1,3,1.05,Tue,2021,Mar
CUS2344,44624,Los Angeles,Venice Beach,Coffee House,SPC001,Tea Beverages,3.5,1,3.5,1.225,Fri,2022,Mar
CUS2345,44601,New York,Brooklyn,Sip & Savor,SND001,Specialty Drinks,3,1,3,1.05,Wed,2022,Feb
CUS2346,44962,Seattle,Pike Place,Perk Café,COF001,Cold Drinks,2.5,2,5,1.75,Sun,2023,Feb
CUS2347,44911,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Cold Drinks,2.5,1,2.5,0.875,Fri,2022,Dec
CUS2348,44497,Seattle,Capitol Hill,Brew Cafe,CLD001,Tea Beverages,4,1,4,1.4,Thu,2021,Oct
CUS2349,44414,Seattle,Pike Place,Perk Café,DES001,Snacks,2.5,1,2.5,0.875,Fri,2021,Aug
CUS2350,45202,Los Angeles,Capitol Hill,Espresso,DES001,Desserts,3,2,6,2.1,Tue,2023,Oct
CUS2351,44854,Seattle,Capitol Hill,Brew Cafe,CLD001,Tea Beverages,3,2,6,2.1,Thu,2022,Oct
CUS2352,44338,Seattle,Capitol Hill,Brew Cafe,CLD001,Coffee Beverages,2.5,2,5,1.75,Sat,2021,May
CUS2353,44611,Los Angeles,Venice Beach,Coffee House,COF001,Tea Beverages,3.75,1,3.75,1.3125,Sat,2022,Feb
CUS2354,44516,Austin,Central Park,Suburban Sip Spot,SND001,Cold Drinks,2.5,1,2.5,0.875,Tue,2021,Nov
CUS2355,45062,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Snacks,3.5,1,3.5,1.225,Tue,2023,May
CUS2356,44254,Chicago,Michigan Avenue,Loop Latte Lounge,SPC001,Snacks,3.5,2,7,2.45,Sat,2021,Feb
CUS2357,44662,New York,Brooklyn,Sip & Savor,SPC001,Specialty Drinks,2.5,2,5,1.75,Mon,2022,Apr
CUS2358,44736,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Sandwiches ,3.1,2,6.2,2.17,Fri,2022,Jun
CUS2359,45087,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Tea Beverages,3.1,1,3.1,1.085,Sat,2023,Jun
CUS2360,45010,Austin,Zilker Park,Lakeside Brew ,SKT001,Cold Drinks,3,1,3,1.05,Sat,2023,Mar
CUS2361,44868,Los Angeles,Capitol Hill,Espresso,SKT001,Specialty Drinks,3,1,3,1.05,Thu,2022,Nov
CUS2362,44549,Chicago,Madison Street,Park Brew,SPC001,Cold Drinks,4,1,4,1.4,Sun,2021,Dec
CUS2363,44352,Chicago,Madison Street,Park Roaste,SND001,Desserts,3,2,6,2.1,Sat,2021,Jun
CUS2364,44788,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Coffee Beverages,3,2,6,2.1,Mon,2022,Aug
CUS2365,44560,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Desserts,2.55,1,2.55,0.8925,Thu,2021,Dec
CUS2366,45057,Los Angeles,Venice Beach,Beach Cafe,SKT001,Coffee Beverages,3.75,2,7.5,2.625,Thu,2023,May
CUS2367,44631,Los Angeles,Venice Beach,Beach Cafe,SKT001,Snacks,4.5,2,9,3.15,Fri,2022,Mar
CUS2368,44294,Austin,Central Park,Delight Café,DES001,Sandwiches ,3,2,6,2.1,Thu,2021,Apr
CUS2369,44780,Seattle,Pike Place,Perk Café,SKT001,Snacks,3,1,3,1.05,Sun,2022,Aug
CUS2370,44722,Austin,Central Park,Suburban Sip Spot,SPC001,Snacks,4.25,1,4.25,1.4875,Fri,2022,Jun
CUS2371,45148,Los Angeles,Venice Beach,Beach Cafe,SKT001,Tea Beverages,2.5,1,2.5,0.875,Thu,2023,Aug
CUS2372,44340,Los Angeles,Hollywood Hills,Hills Cafe,DES001,Sandwiches ,2.55,1,2.55,0.8925,Mon,2021,May
CUS2373,45242,Chicago,Michigan Avenue,Magnificent Mile Cafe,SND001,Cold Drinks,4.25,1,4.25,1.4875,Sun,2023,Nov
CUS2374,45132,New York,Brooklyn,Sip & Savor,CLD001,Cold Drinks,3,2,6,2.1,Tue,2023,Jul
CUS2375,44402,Austin,Central Park,Delight Café,SND001,Coffee Beverages,2.5,2,5,1.75,Sun,2021,Jul
CUS2376,44630,New York,Central Park,C P Coffee ,TEA001,Desserts,3.25,1,3.25,1.1375,Thu,2022,Mar
CUS2377,44722,Los Angeles,Venice Beach,Beach Cafe,TEA001,Sandwiches ,2.5,2,5,1.75,Fri,2022,Jun
CUS2378,44270,Seattle,Pike Place,Perk Café,CLD001,Snacks,3.1,2,6.2,2.17,Mon,2021,Mar
CUS2379,44386,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Snacks,2.5,2,5,1.75,Fri,2021,Jul
CUS2380,45162,New York,Brooklyn,Sip & Savor,COF001,Specialty Drinks,4.25,1,4.25,1.4875,Thu,2023,Aug
CUS2381,44388,Chicago,Madison Street,Park Brew,CLD001,Specialty Drinks,3.1,2,6.2,2.17,Sun,2021,Jul
CUS2382,44198,New York,Brooklyn,Beanery,CLD001,Cold Drinks,3.75,1,3.75,1.3125,Sat,2021,Jan
CUS2383,45182,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Sandwiches ,3.1,2,6.2,2.17,Wed,2023,Sep
CUS2384,45150,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Desserts,4.5,2,9,3.15,Sat,2023,Aug
CUS2385,44266,New York,Central Park,C P Coffee ,CLD001,Specialty Drinks,3.75,2,7.5,2.625,Thu,2021,Mar
CUS2386,44607,Seattle,Capitol Hill,Brew Cafe,SPC001,Desserts,3.75,2,7.5,2.625,Tue,2022,Feb
CUS2387,44560,Chicago,Madison Street,Park Brew,TEA001,Specialty Drinks,3.75,1,3.75,1.3125,Thu,2021,Dec
CUS2388,44220,New York,Brooklyn,Beanery,TEA001,Cold Drinks,3,2,6,2.1,Sun,2021,Jan
CUS2389,45266,Austin,Central Park,Suburban Sip Spot,SND001,Desserts,3,2,6,2.1,Wed,2023,Dec
CUS2390,44288,New York,Central Park,C P Coffee ,CLD001,Desserts,2.5,2,5,1.75,Fri,2021,Apr
CUS2391,44409,Austin,Central Park,Delight Café,DES001,Sandwiches ,2.5,2,5,1.75,Sun,2021,Aug
CUS2392,44730,Los Angeles,Venice Beach,Beach Cafe,COF001,Snacks,3.5,1,3.5,1.225,Sat,2022,Jun
CUS2393,44450,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,3.1,1,3.1,1.085,Sat,2021,Sep
CUS2394,44211,Austin,Zilker Park,Lakeside Brew ,SND001,Specialty Drinks,2.5,2,5,1.75,Fri,2021,Jan
CUS2395,45069,New York,Brooklyn,Beanery,TEA001,Sandwiches ,3.5,2,7,2.45,Tue,2023,May
CUS2396,44251,Austin,Central Park,Suburban Sip Spot,SPC001,Desserts,3,1,3,1.05,Wed,2021,Feb
CUS2397,44790,New York,Brooklyn,Beanery,CLD001,Specialty Drinks,3,2,6,2.1,Wed,2022,Aug
CUS2398,44806,Austin,Zilker Park,Lakeside Brew ,SKT001,Coffee Beverages,3,2,6,2.1,Fri,2022,Sep
CUS2399,45278,Chicago,Madison Street,Park Roaste,SKT001,Coffee Beverages,2.2,1,2.2,0.77,Mon,2023,Dec
CUS2400,45061,Austin,Central Park,Suburban Sip Spot,SND001,Desserts,2.2,2,4.4,1.54,Mon,2023,May
CUS2401,44430,New York,Central Park,TSQ Brew,CLD001,Desserts,4.25,1,4.25,1.4875,Sun,2021,Aug
CUS2402,44781,New York,Central Park,C P Coffee ,COF001,Sandwiches ,3.75,1,3.75,1.3125,Mon,2022,Aug
CUS2403,44453,Chicago,Michigan Avenue,Magnificent Mile Cafe,TEA001,Specialty Drinks,3.5,1,3.5,1.225,Tue,2021,Sep
CUS2404,44531,Los Angeles,Venice Beach,Beach Cafe,SKT001,Sandwiches ,3.75,2,7.5,2.625,Wed,2021,Dec
CUS2405,44836,Austin,Central Park,Suburban Sip Spot,SPC001,Tea Beverages,3,1,3,1.05,Sun,2022,Oct
CUS2406,45226,Austin,Zilker Park,Lakeside Brew ,SKT001,Specialty Drinks,4.5,2,9,3.15,Fri,2023,Oct
CUS2407,45060,Chicago,Madison Street,Park Roaste,SPC001,Tea Beverages,3.5,1,3.5,1.225,Sun,2023,May
CUS2408,45071,New York,Brooklyn,Sip & Savor,DES001,Sandwiches ,3.25,1,3.25,1.1375,Thu,2023,May
CUS2409,44497,Chicago,Michigan Avenue,Magnificent Mile Cafe,CLD001,Coffee Beverages,3,1,3,1.05,Thu,2021,Oct
CUS2410,44450,Chicago,Madison Street,Park Roaste,CLD001,Snacks,3,2,6,2.1,Sat,2021,Sep
CUS2411,44452,Los Angeles,Hollywood Hills,Hills Cafe,CLD001,Tea Beverages,4,1,4,1.4,Mon,2021,Sep
CUS2412,44864,Los Angeles,Capitol Hill,Espresso,TEA001,Tea Beverages,3.5,1,3.5,1.225,Sun,2022,Oct
CUS2413,45076,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Specialty Drinks,3,2,6,2.1,Tue,2023,May
CUS2414,44450,Austin,Central Park,Suburban Sip Spot,SND001,Cold Drinks,4.5,1,4.5,1.575,Sat,2021,Sep
CUS2415,44499,Chicago,Madison Street,Park Roaste,COF001,Sandwiches ,2.55,2,5.1,1.785,Sat,2021,Oct
CUS2416,44856,Chicago,Madison Street,Park Brew,SPC001,Coffee Beverages,3.5,1,3.5,1.225,Sat,2022,Oct
CUS2417,44990,Los Angeles,Venice Beach,Coffee House,COF001,Sandwiches ,3.75,1,3.75,1.3125,Sun,2023,Mar
CUS2418,44512,Austin,Zilker Park,Lakeside Brew ,SKT001,Sandwiches ,3,2,6,2.1,Fri,2021,Nov
CUS2419,44905,Austin,Central Park,Suburban Sip Spot,TEA001,Snacks,3,2,6,2.1,Sat,2022,Dec
CUS2420,44716,New York,Brooklyn,Sip & Savor,COF001,Desserts,3.1,2,6.2,2.17,Sat,2022,Jun
CUS2421,44816,Los Angeles,Venice Beach,Coffee House,SPC001,Sandwiches ,3.25,1,3.25,1.1375,Mon,2022,Sep
CUS2422,45134,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Specialty Drinks,2.5,2,5,1.75,Thu,2023,Jul
CUS2423,44386,New York,Central Park,C P Coffee ,TEA001,Sandwiches ,2.5,1,2.5,0.875,Fri,2021,Jul
CUS2424,44451,New York,Brooklyn,Beanery,SPC001,Tea Beverages,2.5,1,2.5,0.875,Sun,2021,Sep
CUS2425,45174,New York,Brooklyn,Beanery,SND001,Snacks,2.45,1,2.45,0.8575,Tue,2023,Sep
CUS2426,44317,Seattle,Pike Place,Perk Café,CLD001,Tea Beverages,3,1,3,1.05,Sat,2021,May
CUS2427,44728,Chicago,Michigan Avenue,Loop Latte Lounge,TEA001,Desserts,2.5,1,2.5,0.875,Thu,2022,Jun
CUS2428,44960,New York,Brooklyn,Sip & Savor,TEA001,Snacks,2.5,1,2.5,0.875,Fri,2023,Feb
CUS2429,45098,Los Angeles,Venice Beach,Coffee House,TEA001,Specialty Drinks,3.1,2,6.2,2.17,Wed,2023,Jun
CUS2430,44670,Austin,Central Park,Delight Café,DES001,Snacks,3.75,2,7.5,2.625,Tue,2022,Apr
CUS2431,44806,Los Angeles,Capitol Hill,Espresso,CLD001,Specialty Drinks,4.25,1,4.25,1.4875,Fri,2022,Sep
CUS2432,44314,Los Angeles,Venice Beach,Coffee House,SKT001,Sandwiches ,3.5,1,3.5,1.225,Wed,2021,Apr
CUS2433,45035,Los Angeles,Venice Beach,Beach Cafe,SKT001,Tea Beverages,2.5,1,2.5,0.875,Wed,2023,Apr
CUS2434,45180,Austin,Central Park,Suburban Sip Spot,TEA001,Snacks,3.25,1,3.25,1.1375,Mon,2023,Sep
CUS2435,44690,Los Angeles,Venice Beach,Beach Cafe,DES001,Coffee Beverages,3,1,3,1.05,Mon,2022,May
CUS2436,44567,Austin,Zilker Park,Lakeside Brew ,SKT001,Coffee Beverages,3,1,3,1.05,Thu,2022,Jan
CUS2437,44424,Chicago,Madison Street,Park Roaste,SND001,Coffee Beverages,3,2,6,2.1,Mon,2021,Aug
CUS2438,44397,New York,Brooklyn,Sip & Savor,SPC001,Coffee Beverages,3,2,6,2.1,Tue,2021,Jul
CUS2439,45077,Seattle,Capitol Hill,Brew Cafe,SKT001,Cold Drinks,2.2,1,2.2,0.77,Wed,2023,May
CUS2440,45161,Chicago,Madison Street,Park Brew,CLD001,Desserts,3,1,3,1.05,Wed,2023,Aug
CUS2441,44967,New York,Central Park,TSQ Brew,TEA001,Cold Drinks,3.5,1,3.5,1.225,Fri,2023,Feb
CUS2442,44785,New York,Brooklyn,Beanery,COF001,Sandwiches ,3,1,3,1.05,Fri,2022,Aug
CUS2443,44467,New York,Central Park,C P Coffee ,SND001,Specialty Drinks,2.5,1,2.5,0.875,Tue,2021,Sep
CUS2444,44289,Chicago,Michigan Avenue,Loop Latte Lounge,SND001,Cold Drinks,3.25,1,3.25,1.1375,Sat,2021,Apr
CUS2445,45239,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Sandwiches ,3,2,6,2.1,Thu,2023,Nov
CUS2446,44326,Seattle,Capitol Hill,Brew Cafe,CLD001,Tea Beverages,3,2,6,2.1,Mon,2021,May
CUS2447,45012,Seattle,Pike Place,Perk Café,SND001,Snacks,2.5,2,5,1.75,Mon,2023,Mar
CUS2448,44589,Seattle,Capitol Hill,Brew Cafe,TEA001,Snacks,3,1,3,1.05,Fri,2022,Jan
CUS2449,44222,Chicago,Michigan Avenue,Magnificent Mile Cafe,COF001,Tea Beverages,2.5,2,5,1.75,Tue,2021,Jan
CUS2450,45008,Los Angeles,Capitol Hill,Espresso,SKT001,Tea Beverages,3,2,6,2.1,Thu,2023,Mar
CUS2451,44941,Chicago,Madison Street,Park Brew,SPC001,Desserts,3,2,6,2.1,Sun,2023,Jan
CUS2452,44566,New York,Central Park,C P Coffee ,COF001,Coffee Beverages,3.1,1,3.1,1.085,Wed,2022,Jan
CUS2453,44252,Chicago,Michigan Avenue,Loop Latte Lounge,COF001,Coffee Beverages,2.45,2,4.9,1.715,Thu,2021,Feb
CUS2454,44428,Chicago,Madison Street,Park Brew,SND001,Specialty Drinks,3.5,1,3.5,1.225,Fri,2021,Aug
CUS2455,44612,New York,Brooklyn,Beanery,COF001,Desserts,4.5,1,4.5,1.575,Sun,2022,Feb
CUS2456,45281,Austin,Central Park,Delight Café,SND001,Specialty Drinks,3,2,6,2.1,Thu,2023,Dec
CUS2457,44241,Chicago,Madison Street,Park Brew,SPC001,Specialty Drinks,3,1,3,1.05,Sun,2021,Feb
CUS2458,44254,Los Angeles,Capitol Hill,Espresso,SND001,Snacks,3.75,1,3.75,1.3125,Sat,2021,Feb
CUS2459,45222,Chicago,Michigan Avenue,Magnificent Mile Cafe,SPC001,Tea Beverages,2.5,1,2.5,0.875,Mon,2023,Oct
CUS2460,44591,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Snacks,2.5,2,5,1.75,Sun,2022,Jan
CUS2461,45232,New York,Central Park,TSQ Brew,SND001,Specialty Drinks,2.5,1,2.5,0.875,Thu,2023,Nov
CUS2462,44970,Los Angeles,Capitol Hill,Espresso,SPC001,Snacks,4.25,2,8.5,2.975,Mon,2023,Feb
CUS2463,45036,Chicago,Madison Street,Park Brew,DES001,Snacks,2.5,2,5,1.75,Thu,2023,Apr
CUS2464,44709,Los Angeles,Venice Beach,Coffee House,TEA001,Specialty Drinks,3.75,2,7.5,2.625,Sat,2022,May
CUS2465,44658,Los Angeles,Capitol Hill,Espresso,SND001,Specialty Drinks,2.2,2,4.4,1.54,Thu,2022,Apr
CUS2466,45196,New York,Central Park,TSQ Brew,COF001,Specialty Drinks,3.5,2,7,2.45,Wed,2023,Sep
CUS2467,44442,Los Angeles,Capitol Hill,Espresso,TEA001,Sandwiches ,2,2,4,1.4,Fri,2021,Sep
CUS2468,44787,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Cold Drinks,2.2,2,4.4,1.54,Sun,2022,Aug
CUS2469,45164,Seattle,Capitol Hill,Brew Cafe,COF001,Coffee Beverages,3.75,1,3.75,1.3125,Sat,2023,Aug
CUS2470,44643,Chicago,Madison Street,Park Brew,COF001,Desserts,2,2,4,1.4,Wed,2022,Mar
CUS2471,44942,New York,Brooklyn,Sip & Savor,COF001,Desserts,2.5,1,2.5,0.875,Mon,2023,Jan
CUS2472,45049,Chicago,Madison Street,Park Roaste,TEA001,Coffee Beverages,3.5,1,3.5,1.225,Wed,2023,May
CUS2473,44429,New York,Central Park,C P Coffee ,SPC001,Tea Beverages,3.75,2,7.5,2.625,Sat,2021,Aug
CUS2474,45193,Chicago,Michigan Avenue,Loop Latte Lounge,SKT001,Sandwiches ,2.2,1,2.2,0.77,Sun,2023,Sep
CUS2475,44872,Los Angeles,Venice Beach,Beach Cafe,CLD001,Cold Drinks,3,2,6,2.1,Mon,2022,Nov
CUS2476,44571,Seattle,Pike Place,Perk Café,SND001,Tea Beverages,3,1,3,1.05,Mon,2022,Jan
CUS2477,44311,New York,Brooklyn,Beanery,TEA001,Sandwiches ,2.5,1,2.5,0.875,Sun,2021,Apr
CUS2478,44803,Los Angeles,Venice Beach,Coffee House,DES001,Specialty Drinks,3.75,1,3.75,1.3125,Tue,2022,Aug
CUS2479,45137,Austin,Central Park,Suburban Sip Spot,SND001,Sandwiches ,3.25,1,3.25,1.1375,Sun,2023,Jul
CUS2480,44466,Los Angeles,Capitol Hill,Espresso,CLD001,Sandwiches ,2.5,1,2.5,0.875,Mon,2021,Sep
CUS2481,45135,Seattle,Capitol Hill,Brew Cafe,COF001,Sandwiches ,3,2,6,2.1,Fri,2023,Jul
CUS2482,44378,Los Angeles,Venice Beach,Coffee House,SPC001,Cold Drinks,4,1,4,1.4,Thu,2021,Jul
CUS2483,44709,New York,Brooklyn,Sip & Savor,CLD001,Coffee Beverages,2.5,2,5,1.75,Sat,2022,May
CUS2484,44805,Los Angeles,Venice Beach,Beach Cafe,COF001,Tea Beverages,3.5,1,3.5,1.225,Thu,2022,Sep
CUS2485,44870,Seattle,Capitol Hill,Brew Cafe,SKT001,Snacks,2.5,2,5,1.75,Sat,2022,Nov
CUS2486,45014,Los Angeles,Venice Beach,Coffee House,SND001,Sandwiches ,3,1,3,1.05,Wed,2023,Mar
CUS2487,45001,New York,Brooklyn,Sip & Savor,SKT001,Desserts,3,1,3,1.05,Thu,2023,Mar
CUS2488,45279,Seattle,Pike Place,Perk Café,SPC001,Desserts,4.75,2,9.5,3.325,Tue,2023,Dec
CUS2489,44578,Los Angeles,Capitol Hill,Espresso,COF001,Sandwiches ,3.5,1,3.5,1.225,Mon,2022,Jan
CUS2490,44238,New York,Central Park,C P Coffee ,SKT001,Snacks,2.5,2,5,1.75,Thu,2021,Feb
CUS2491,44630,New York,Brooklyn,Sip & Savor,CLD001,Coffee Beverages,4.5,1,4.5,1.575,Thu,2022,Mar
CUS2492,44209,Austin,Central Park,Suburban Sip Spot,SND001,Specialty Drinks,4,2,8,2.8,Wed,2021,Jan
CUS2493,45143,Seattle,Pike Place,Perk Café,SND001,Snacks,4.5,1,4.5,1.575,Sat,2023,Aug
CUS2494,44332,New York,Central Park,TSQ Brew,CLD001,Specialty Drinks,3.5,1,3.5,1.225,Sun,2021,May
CUS2495,44952,Chicago,Madison Street,Park Brew,CLD001,Sandwiches ,3,1,3,1.05,Thu,2023,Jan
CUS2496,45040,Chicago,Michigan Avenue,Magnificent Mile Cafe,SKT001,Tea Beverages,2.55,1,2.55,0.8925,Mon,2023,Apr
CUS2497,45206,Los Angeles,Venice Beach,Beach Cafe,TEA001,Specialty Drinks,2.45,1,2.45,0.8575,Sat,2023,Oct
CUS2498,44265,Austin,Zilker Park,Lakeside Brew ,SND001,Snacks,3,1,3,1.05,Wed,2021,Mar
CUS2499,44998,Seattle,Capitol Hill,Brew Cafe,COF001,Snacks,3.5,1,3.5,1.225,Mon,2023,Mar
CUS2500,44814,Austin,Central Park,Suburban Sip Spot,DES001,Desserts,2.5,2,5,1.75,Sat,2022,Sep
CUS2501,44625,Los Angeles,Hollywood Hills,Hills Cafe,SPC001,Snacks,3,2,6,2.1,Sat,2022,Mar
CUS2502,45275,New York,Brooklyn,Sip & Savor,CLD001,Coffee Beverages,4.5,2,9,3.15,Fri,2023,Dec
CUS2503,44248,Seattle,Pike Place,Perk Café,COF001,Sandwiches ,3.75,2,7.5,2.625,Sun,2021,Feb
CUS2504,44206,New York,Brooklyn,Beanery,COF001,Specialty Drinks,3,2,6,2.1,Sun,2021,Jan
CUS2505,44752,Seattle,Pike Place,Perk Café,CLD001,Tea Beverages,3,1,3,1.05,Sun,2022,Jul
CUS2506,44657,New York,Brooklyn,Sip & Savor,DES001,Cold Drinks,2.2,1,2.2,0.77,Wed,2022,Apr
CUS2507,44899,New York,Central Park,TSQ Brew,SND001,Tea Beverages,3.5,2,7,2.45,Sun,2022,Dec
CUS2508,44904,Austin,Central Park,Suburban Sip Spot,COF001,Tea Beverages,3.75,2,7.5,2.625,Fri,2022,Dec
CUS2509,44416,Austin,Central Park,Suburban Sip Spot,DES001,Tea Beverages,3,1,3,1.05,Sun,2021,Aug
CUS2510,44200,Seattle,Pike Place,Perk Café,COF001,Sandwiches ,3,1,3,1.05,Mon,2021,Jan
CUS2511,44714,Austin,Central Park,Suburban Sip Spot,CLD001,Tea Beverages,3.5,1,3.5,1.225,Thu,2022,Jun
CUS2512,44754,Los Angeles,Venice Beach,Coffee House,SKT001,Tea Beverages,3,1,3,1.05,Tue,2022,Jul
CUS2513,44754,Chicago,Madison Street,Park Roaste,SPC001,Snacks,3.5,1,3.5,1.225,Tue,2022,Jul
CUS2514,44925,Chicago,Madison Street,Park Brew,SPC001,Desserts,3.75,1,3.75,1.3125,Fri,2022,Dec
CUS2515,44913,Austin,Central Park,Delight Café,SPC001,Coffee Beverages,3.5,1,3.5,1.225,Sun,2022,Dec
CUS2516,44656,New York,Central Park,C P Coffee ,DES001,Desserts,3,1,3,1.05,Tue,2022,Apr
CUS2517,44577,Los Angeles,Venice Beach,Coffee House,COF001,Tea Beverages,2.5,1,2.5,0.875,Sun,2022,Jan
CUS2518,44863,Los Angeles,Capitol Hill,Espresso,DES001,Specialty Drinks,3,1,3,1.05,Sat,2022,Oct
CUS2519,44314,Seattle,Pike Place,Perk Café,COF001,Sandwiches ,2.5,2,5,1.75,Wed,2021,Apr
CUS2520,45000,Chicago,Michigan Avenue,Loop Latte Lounge,CLD001,Cold Drinks,4.25,1,4.25,1.4875,Wed,2023,Mar
CUS2521,44858,New York,Brooklyn,Sip & Savor,TEA001,Sandwiches ,3,1,3,1.05,Mon,2022,Oct
CUS2522,45130,New York,Brooklyn,Sip & Savor,SND001,Coffee Beverages,2.2,2,4.4,1.54,Sun,2023,Jul
CUS2523,44490,New York,Central Park,C P Coffee ,SND001,Sandwiches ,3,2,6,2.1,Thu,2021,Oct
CUS2524,44632,Chicago,Madison Street,Park Roaste,TEA001,Cold Drinks,3.5,1,3.5,1.225,Sat,2022,Mar
CUS2525,44348,Los Angeles,Venice Beach,Coffee House,DES001,Coffee Beverages,3,1,3,1.05,Tue,2021,Jun
CUS2526,45059,Austin,Zilker Park,Lakeside Brew ,SND001,Coffee Beverages,3,2,6,2.1,Sat,2023,May
CUS2527,45281,Los Angeles,Venice Beach,Beach Cafe,SKT001,Desserts,2.5,2,5,1.75,Thu,2023,Dec
CUS2528,44240,New York,Brooklyn,Sip & Savor,COF001,Sandwiches ,3.5,2,7,2.45,Sat,2021,Feb
CUS2529,44324,Los Angeles,Hollywood Hills,Hills Cafe,SKT001,Desserts,3.25,1,3.25,1.1375,Sat,2021,May
CUS2530,44529,New York,Brooklyn,Beanery,COF001,Cold Drinks,2.5,1,2.5,0.875,Mon,2021,Nov
CUS2531,45071,Austin,Central Park,Delight Café,SND001,Cold Drinks,3.75,2,7.5,2.625,Thu,2023,May
CUS2532,44737,Los Angeles,Venice Beach,Coffee House,DES001,Coffee Beverages,2.5,1,2.5,0.875,Sat,2022,Jun
CUS2533,45060,Chicago,Madison Street,Park Brew,SND001,Snacks,3,1,3,1.05,Sun,2023,May
CUS2534,44352,New York,Brooklyn,Beanery,SND001,Coffee Beverages,3.75,1,3.75,1.3125,Sat,2021,Jun
CUS2535,44236,Los Angeles,Venice Beach,Beach Cafe,DES001,Snacks,2.5,1,2.5,0.875,Tue,2021,Feb
CUS2536,45025,Austin,Central Park,Suburban Sip Spot,COF001,Snacks,3,2,6,2.1,Sun,2023,Apr
CUS2537,45125,Chicago,Michigan Avenue,Magnificent Mile Cafe,DES001,Sandwiches ,3,1,3,1.05,Tue,2023,Jul
CUS2538,45006,Seattle,Capitol Hill,Brew Cafe,CLD001,Snacks,4.75,1,4.75,1.6625,Tue,2023,Mar
CUS2539,44920,New York,Brooklyn,Sip & Savor,SND001,Desserts,3.5,1,3.5,1.225,Sun,2022,Dec
CUS2540,44382,Los Angeles,Venice Beach,Coffee House,DES001,Tea Beverages,3,1,3,1.05,Mon,2021,Jul
CUS2541,44565,Los Angeles,Venice Beach,Coffee House,SND001,Sandwiches ,3.75,1,3.75,1.3125,Tue,2022,Jan
CUS2542,44714,New York,Brooklyn,Beanery,DES001,Tea Beverages,3.75,2,7.5,2.625,Thu,2022,Jun
CUS2543,44880,New York,Central Park,C P Coffee ,SPC001,Cold Drinks,2,2,4,1.4,Tue,2022,Nov
